timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7439],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.019]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.71]
[0.006],[1.7445],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2171]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7889]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4281]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1752]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0657]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1299]
[0.018],[1.7358],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6074]
[0.02],[1.734],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1273]
[0.022],[1.7324],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5516]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3768]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9653]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3249]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4684]
[0.032],[1.7285],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4124]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1767]
[0.036],[1.7291],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7835]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.257]
[0.04],[1.7308],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6222]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8999]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1185]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3045]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4833]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6763]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.097]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8195]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4768]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0571]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5515]
[0.062],[1.747],[0.001  0.001  0.001  0.001  0.001  0.0013],[3.4548]
[0.064],[1.7481],[0.001  0.001  0.001  0.001  0.001  0.0014],[3.6809]
[0.066],[1.7489],[0.001  0.001  0.001  0.001  0.001  0.0015],[3.808]
[0.068],[1.7495],[0.001  0.001  0.001  0.001  0.001  0.0015],[3.8397]
[0.07],[1.75],[0.001  0.001  0.001  0.001  0.001  0.0016],[3.7818]
[0.072],[1.7502],[0.001  0.001  0.001  0.001  0.001  0.0016],[3.6422]
[0.074],[1.7503],[0.001  0.001  0.001  0.001  0.001  0.0016],[3.4298]
[0.076],[1.7502],[0.001  0.001  0.001  0.001  0.001  0.0016],[3.1549]
[0.078],[1.7499],[0.001  0.001  0.001  0.001  0.001  0.0016],[2.8283]
[0.08],[1.7496],[0.001  0.001  0.001  0.001  0.001  0.0016],[2.4616]
[0.082],[1.7491],[0.001  0.001  0.001  0.001  0.001  0.0016],[2.0438]
[0.084],[1.7485],[0.001  0.001  0.001  0.001  0.001  0.0016],[1.6384]
[0.086],[1.7478],[0.001  0.001  0.001  0.001  0.001  0.0016],[1.2251]
[0.088],[1.7471],[0.001  0.001  0.001  0.001  0.001  0.0016],[0.8151]
[0.09],[1.7464],[0.001  0.001  0.001  0.001  0.001  0.0015],[0.4177]
[0.092],[1.7456],[0.001  0.001  0.001  0.001  0.001  0.0015],[0.0415]
[0.094],[1.7449],[0.001  0.001  0.001  0.001  0.001  0.0015],[-0.3064]
[0.096],[1.7442],[0.001  0.001  0.001  0.001  0.001  0.0015],[-0.6198]
[0.098],[1.7435],[0.001  0.001  0.001  0.001  0.001  0.0015],[-0.8941]
[0.1],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0015],[-1.1255]
[0.102],[1.7423],[0.001  0.001  0.001  0.001  0.001  0.0015],[-1.5377]
[0.104],[1.7419],[0.001  0.001  0.001  0.001  0.001  0.0015],[-1.6388]
[0.106],[1.7415],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.6932]
[0.108],[1.7412],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.7031]
[0.11],[1.741],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.6715]
[0.112],[1.7409],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.6023]
[0.114],[1.7408],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.5002]
[0.116],[1.7409],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.37]
[0.118],[1.741],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.2169]
[0.12],[1.7411],[0.001  0.001  0.001  0.001  0.001  0.0014],[-1.0463]
[0.122],[1.7413],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.8421]
[0.124],[1.7416],[0.001  0.001  0.001  0.001  0.001  0.0014],[-0.6568]
[0.126],[1.7418],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.4694]
[0.128],[1.7421],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.2849]
[0.13],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0013],[-0.1074]
[0.132],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.0593]
[0.134],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.212]
[0.136],[1.7433],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.3482]
[0.138],[1.7436],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.4658]
[0.14],[1.7438],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.5634]
[0.142],[1.744],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7449]
[0.144],[1.7442],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.783]
[0.146],[1.7443],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7997]
[0.148],[1.7444],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7963]
[0.15],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0013],[0.7743]
[0.152],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.7356]
[0.154],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.6824]
[0.156],[1.7444],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.6172]
[0.158],[1.7443],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.5422]
[0.16],[1.7442],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.4601]
[0.162],[1.7441],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.3613]
[0.164],[1.7439],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.275]
[0.166],[1.7438],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.1885]
[0.168],[1.7436],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.1041]
[0.17],[1.7434],[0.001  0.001  0.001  0.001  0.001  0.0012],[0.0236]
[0.172],[1.7433],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.0512]
[0.174],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.1191]
[0.176],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.1789]
[0.178],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.2299]
[0.18],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.2714]
[0.182],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.3492]
[0.184],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.3633]
[0.186],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.3676]
[0.188],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.3628]
[0.19],[1.7423],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.3497]
[0.192],[1.7423],[0.001  0.001  0.001  0.001  0.001  0.0012],[-0.3291]
[0.194],[1.7423],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.3022]
[0.196],[1.7423],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.2701]
[0.198],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.2338]
[0.2],[1.7424],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.1947]
[0.202],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.1454]
[0.204],[1.7425],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.1054]
[0.206],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0656]
[0.208],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0272]
[0.21],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0091]
[0.212],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0425]
[0.214],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0725]
[0.216],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0986]
[0.218],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1205]
[0.22],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.138]
[0.222],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1726]
[0.224],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1775]
[0.226],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1779]
[0.228],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1743]
[0.23],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1668]
[0.232],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1561]
[0.234],[1.7431],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1427]
[0.236],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1269]
[0.238],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.1095]
[0.24],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0909]
[0.242],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0678]
[0.244],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0493]
[0.246],[1.7429],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.031]
[0.248],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0136]
[0.25],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0027]
[0.252],[1.7428],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0177]
[0.254],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0309]
[0.256],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0423]
[0.258],[1.7427],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0517]
[0.26],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.059]
[0.262],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0733]
[0.264],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0749]
[0.266],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0745]
[0.268],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0721]
[0.27],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0682]
[0.272],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0627]
[0.274],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0561]
[0.276],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0486]
[0.278],[1.7426],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.0403]
[0.28],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0315]
[0.282],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0199]
[0.284],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0114]
[0.286],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0032]
[0.288],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0047]
[0.29],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.012]
[0.292],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0185]
[0.294],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0243]
[0.296],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0291]
[0.298],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0331]
[0.3],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.036]
[0.302],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0426]
[0.304],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0429]
[0.306],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0424]
[0.308],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.041]
[0.31],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0388]
[0.312],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0361]
[0.314],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0328]
[0.316],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0291]
[0.318],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0251]
[0.32],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.021]
[0.322],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0158]
[0.324],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0118]
[0.326],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.008]
[0.328],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0045]
[0.33],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0012]
[0.332],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0017]
[0.334],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0043]
[0.336],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0064]
[0.338],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0081]
[0.34],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0093]
[0.342],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0118]
[0.344],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0118]
[0.346],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0115]
[0.348],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0107]
[0.35],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0097]
[0.352],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0083]
[0.354],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0068]
[0.356],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.005]
[0.358],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0032]
[0.36],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0013]
[0.362],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0015]
[0.364],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0033]
[0.366],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0049]
[0.368],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0065]
[0.37],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0079]
[0.372],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0092]
[0.374],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0102]
[0.376],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0111]
[0.378],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0118]
[0.38],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0122]
[0.382],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0135]
[0.384],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0134]
[0.386],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0131]
[0.388],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0127]
[0.39],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0121]
[0.392],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0114]
[0.394],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0106]
[0.396],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0097]
[0.398],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0088]
[0.4],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0079]
[0.402],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0068]
[0.404],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.006]
[0.406],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0052]
[0.408],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0045]
[0.41],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0038]
[0.412],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0032]
[0.414],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0027]
[0.416],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0023]
[0.418],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.002]
[0.42],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0018]
[0.422],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0015]
[0.424],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0015]
[0.426],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0016]
[0.428],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0018]
