timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.029]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7188]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2238]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7937]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4311]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1766]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0657]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1287]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6097]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1303]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.556]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3815]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9701]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3295]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4727]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4164]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1802]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7865]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2593]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6239]
[0.042],[1.7321],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.9007]
[0.044],[1.7335],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1186]
[0.046],[1.735],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3039]
[0.048],[1.7366],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4821]
[0.05],[1.7382],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6745]
[0.052],[1.7399],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0993]
[0.054],[1.7415],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8223]
[0.056],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4799]
[0.058],[1.7446],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0605]
[0.06],[1.7459],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5551]
[0.062],[1.7471],[0.001 0.001 0.001 0.001 0.001 0.001],[3.4589]
[0.064],[1.7481],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6844]
[0.066],[1.749],[0.001 0.001 0.001 0.001 0.001 0.001],[3.8105]
[0.068],[1.7496],[0.001 0.001 0.001 0.001 0.001 0.001],[3.8408]
[0.07],[1.75],[0.001 0.001 0.001 0.001 0.001 0.001],[3.7815]
[0.072],[1.7503],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6402]
[0.074],[1.7504],[0.001 0.001 0.001 0.001 0.001 0.001],[3.426]
[0.076],[1.7503],[0.001 0.001 0.001 0.001 0.001 0.001],[3.1494]
[0.078],[1.75],[0.001 0.001 0.001 0.001 0.001 0.001],[2.8211]
[0.08],[1.7496],[0.001 0.001 0.001 0.001 0.001 0.001],[2.4528]
[0.082],[1.7491],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0325]
[0.084],[1.7486],[0.001 0.001 0.001 0.001 0.001 0.001],[1.6259]
[0.086],[1.7479],[0.001 0.001 0.001 0.001 0.001 0.001],[1.2116]
[0.088],[1.7472],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8007]
[0.09],[1.7464],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4028]
[0.092],[1.7457],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0262]
[0.094],[1.745],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3218]
[0.096],[1.7442],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6352]
[0.098],[1.7436],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9091]
[0.1],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.1401]
[0.102],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.5519]
[0.104],[1.7419],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6523]
[0.106],[1.7415],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.7058]
[0.108],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.7146]
[0.11],[1.7411],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.682]
[0.112],[1.7409],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6118]
[0.114],[1.7409],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.5086]
[0.116],[1.7409],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.3773]
[0.118],[1.741],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.2231]
[0.12],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.0516]
[0.122],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.8459]
[0.124],[1.7416],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6599]
[0.126],[1.7419],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.4719]
[0.128],[1.7422],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2868]
[0.13],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.109]
[0.132],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[0.058]
[0.134],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.2109]
[0.136],[1.7434],[0.001 0.001 0.001 0.001 0.001 0.001],[0.3472]
[0.138],[1.7437],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4648]
[0.14],[1.7439],[0.001 0.001 0.001 0.001 0.001 0.001],[0.5623]
[0.142],[1.7441],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7439]
[0.144],[1.7443],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7818]
[0.146],[1.7444],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7982]
[0.148],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.7944]
[0.15],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.772]
[0.152],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.733]
[0.154],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.6795]
[0.156],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[0.6138]
[0.158],[1.7444],[0.001 0.001 0.001 0.001 0.001 0.001],[0.5385]
[0.16],[1.7443],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4561]
[0.162],[1.7441],[0.001 0.001 0.001 0.001 0.001 0.001],[0.3569]
[0.164],[1.744],[0.001 0.001 0.001 0.001 0.001 0.001],[0.2703]
[0.166],[1.7438],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1837]
[0.168],[1.7437],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0992]
[0.17],[1.7435],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0187]
[0.172],[1.7433],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0562]
[0.174],[1.7432],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.124]
[0.176],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1838]
[0.178],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2346]
[0.18],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2759]
[0.182],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3535]
[0.184],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3674]
[0.186],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3715]
[0.188],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3664]
[0.19],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.353]
[0.192],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3321]
[0.194],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.305]
[0.196],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.2725]
[0.198],[1.7424],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.236]
[0.2],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1966]
[0.202],[1.7425],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.147]
[0.204],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.1067]
[0.206],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0668]
[0.208],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0283]
[0.21],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0081]
[0.212],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0416]
[0.214],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0717]
[0.216],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0979]
[0.218],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1198]
[0.22],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1373]
[0.222],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1719]
[0.224],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1768]
[0.226],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1772]
[0.228],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1735]
[0.23],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.166]
[0.232],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1553]
[0.234],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1418]
[0.236],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.126]
[0.238],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1085]
[0.24],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0899]
[0.242],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0667]
[0.244],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0482]
[0.246],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.03]
[0.248],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0125]
[0.25],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0038]
[0.252],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0187]
[0.254],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0319]
[0.256],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0432]
[0.258],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0526]
[0.26],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0598]
[0.262],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0741]
[0.264],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0756]
[0.266],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0751]
[0.268],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0727]
[0.27],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0687]
[0.272],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0632]
[0.274],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0565]
[0.276],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0489]
[0.278],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0405]
[0.28],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0317]
[0.282],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.02]
[0.284],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0115]
[0.286],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0032]
[0.288],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0047]
[0.29],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0119]
[0.292],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0185]
[0.294],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0243]
[0.296],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0291]
[0.298],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0331]
[0.3],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.036]
[0.302],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0426]
[0.304],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0429]
[0.306],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0423]
[0.308],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0409]
[0.31],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0387]
[0.312],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.036]
[0.314],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0326]
[0.316],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0289]
[0.318],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0249]
[0.32],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0208]
[0.322],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0156]
[0.324],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0116]
[0.326],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0078]
[0.328],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0043]
[0.33],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[0.001]
[0.332],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.002]
[0.334],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0045]
[0.336],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0066]
[0.338],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0083]
[0.34],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0095]
[0.342],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.012]
