timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7439],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.0122]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.704]
[0.006],[1.7445],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2126]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7858]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4262]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1745]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0661]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1312]
[0.018],[1.7358],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6053]
[0.02],[1.734],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1246]
[0.022],[1.7324],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5478]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3728]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9612]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3208]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4644]
[0.032],[1.7285],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4087]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1733]
[0.036],[1.7291],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7806]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2546]
[0.04],[1.7308],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6203]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8986]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1177]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3042]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4835]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6769]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.096]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8182]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4751]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0552]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5494]
[0.062],[1.747],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[3.4523]
[0.064],[1.748],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[3.6784]
[0.066],[1.7489],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[3.8054]
[0.068],[1.7495],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[3.837]
[0.07],[1.7499],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[3.7791]
[0.072],[1.7502],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[3.6395]
[0.074],[1.7503],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[3.4271]
[0.076],[1.7502],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[3.1523]
[0.078],[1.7499],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[2.8259]
[0.08],[1.7496],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[2.4592]
[0.082],[1.7491],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[2.0416]
[0.084],[1.7485],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[1.6363]
[0.086],[1.7478],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[1.2232]
[0.088],[1.7471],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[0.8134]
[0.09],[1.7464],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[0.4162]
[0.092],[1.7456],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[0.0402]
[0.094],[1.7449],[0.001  0.001  0.001  0.0013 0.0013 0.001 ],[-0.3075]
[0.096],[1.7442],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.6208]
[0.098],[1.7435],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.8948]
[0.1],[1.7429],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.1261]
[0.102],[1.7423],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.538]
[0.104],[1.7419],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.639]
[0.106],[1.7415],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.6934]
[0.108],[1.7412],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.7031]
[0.11],[1.741],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.6715]
[0.112],[1.7409],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.6023]
[0.114],[1.7408],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.5002]
[0.116],[1.7409],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.3699]
[0.118],[1.741],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.2169]
[0.12],[1.7411],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-1.0463]
[0.122],[1.7413],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.8422]
[0.124],[1.7416],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.6569]
[0.126],[1.7418],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.4696]
[0.128],[1.7421],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.2851]
[0.13],[1.7424],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[-0.1077]
[0.132],[1.7427],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.0589]
[0.134],[1.743],[0.001  0.001  0.001  0.0012 0.0012 0.001 ],[0.2115]
[0.136],[1.7433],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.3477]
[0.138],[1.7436],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.4652]
[0.14],[1.7438],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.5628]
[0.142],[1.744],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.7441]
[0.144],[1.7442],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.7822]
[0.146],[1.7443],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.7989]
[0.148],[1.7444],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.7955]
[0.15],[1.7445],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.7735]
[0.152],[1.7445],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.7348]
[0.154],[1.7445],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.6817]
[0.156],[1.7444],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.6164]
[0.158],[1.7443],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.5415]
[0.16],[1.7442],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.4594]
[0.162],[1.7441],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.3607]
[0.164],[1.7439],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.2744]
[0.166],[1.7438],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1879]
[0.168],[1.7436],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1036]
[0.17],[1.7434],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0232]
[0.172],[1.7433],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0516]
[0.174],[1.7431],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.1195]
[0.176],[1.743],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.1793]
[0.178],[1.7428],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.2302]
[0.18],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.2716]
[0.182],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3494]
[0.184],[1.7425],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3634]
[0.186],[1.7424],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3678]
[0.188],[1.7424],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3629]
[0.19],[1.7423],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3498]
[0.192],[1.7423],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3292]
[0.194],[1.7423],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.3023]
[0.196],[1.7423],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.2702]
[0.198],[1.7424],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.2339]
[0.2],[1.7424],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.1948]
[0.202],[1.7425],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.1456]
[0.204],[1.7425],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.1055]
[0.206],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0658]
[0.208],[1.7426],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[-0.0274]
[0.21],[1.7427],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0089]
[0.212],[1.7428],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0423]
[0.214],[1.7428],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0723]
[0.216],[1.7429],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.0984]
[0.218],[1.7429],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1203]
[0.22],[1.743],[0.001  0.001  0.001  0.0011 0.0011 0.001 ],[0.1378]
[0.222],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1723]
[0.224],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1772]
[0.226],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1777]
[0.228],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.174]
[0.23],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1666]
[0.232],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1559]
[0.234],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1424]
[0.236],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1267]
[0.238],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.1093]
[0.24],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0907]
[0.242],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0676]
[0.244],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0491]
[0.246],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0309]
[0.248],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0134]
[0.25],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0029]
[0.252],[1.7428],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0178]
[0.254],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.031]
[0.256],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0424]
[0.258],[1.7427],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0518]
[0.26],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0591]
[0.262],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0734]
[0.264],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.075]
[0.266],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0745]
[0.268],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0722]
[0.27],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0682]
[0.272],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0628]
[0.274],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0562]
[0.276],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0486]
[0.278],[1.7426],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.0403]
