timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7438],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[15.9868]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6816]
[0.006],[1.7444],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.1956]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7738]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.419]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1716]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0671]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1356]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.598]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.115]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5341]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3582]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9463]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3061]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4502]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3954]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1613]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.77]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2456]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6132]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8939]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1148]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3031]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.484]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.679]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0924]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8133]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4692]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0484]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5419]
[0.062],[1.747],[0.001 0.001 0.001 0.001 0.001 0.001],[3.4434]
[0.064],[1.748],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6688]
[0.066],[1.7489],[0.001 0.001 0.001 0.001 0.001 0.001],[3.7952]
[0.068],[1.7495],[0.001 0.001 0.001 0.001 0.001 0.001],[3.8261]
[0.07],[1.7499],[0.001 0.001 0.001 0.001 0.001 0.001],[3.7676]
[0.072],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6274]
[0.074],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.4146]
[0.076],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.1394]
